id,partition,m_correct_16,mean_abs_delta,max_abs_delta,l1_diff,l2_diff,cosine,k16_positive_total_weight,k8_positive_total_weight,k16_negative_total_weight,k8_negative_total_weight,k16_nonzero,k8_nonzero,newly_nonzero_wrong,newly_nonzero_correct
kk_grpo_v1_train_001097,rand17,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001097,rand18,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001097,rand19,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,first8_last8,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand00,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand01,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand02,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand03,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand04,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand05,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand06,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand07,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand08,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand09,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand10,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand11,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand12,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand13,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand14,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand15,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand16,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand17,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand18,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001128,rand19,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001131,first8_last8,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162636,7.683713367182588,6.861814822162636,16,16,0,0
kk_grpo_v1_train_001131,rand00,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand01,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand02,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162635,7.683713367182588,6.861814822162636,16,16,0,0
kk_grpo_v1_train_001131,rand03,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.5018226911514689,0.9919027162310939,7.683713367182588,7.363101839481536,7.683713367182588,7.363101839481536,16,16,0,0
kk_grpo_v1_train_001131,rand04,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481536,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand05,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand06,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162635,7.683713367182588,6.861814822162635,16,16,0,0
kk_grpo_v1_train_001131,rand07,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.9919027162310942,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand08,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162636,7.683713367182588,6.861814822162635,16,16,0,0
kk_grpo_v1_train_001131,rand09,9,0.6098185212049673,1.3765005939178896,9.757096339279476,2.585914265927114,0.7697725570677818,7.683713367182588,5.713844432475384,7.683713367182588,5.713844432475384,16,16,0,0
kk_grpo_v1_train_001131,rand10,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand11,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481536,7.683713367182588,7.363101839481536,16,16,0,0
kk_grpo_v1_train_001131,rand12,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481536,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand13,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162635,7.683713367182588,6.861814822162636,16,16,0,0
kk_grpo_v1_train_001131,rand14,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162635,7.683713367182588,6.861814822162636,16,16,0,0
kk_grpo_v1_train_001131,rand15,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162636,7.683713367182588,6.861814822162634,16,16,0,0
kk_grpo_v1_train_001131,rand16,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001131,rand17,9,0.36589111272298036,0.5221619120253356,5.854257803567686,1.4858880716296636,0.9243864041916475,7.683713367182588,6.861814822162635,7.683713367182588,6.861814822162636,16,16,0,0
kk_grpo_v1_train_001131,rand18,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.991902716231094,7.683713367182588,7.363101839481535,7.683713367182588,7.363101839481536,16,16,0,0
kk_grpo_v1_train_001131,rand19,9,0.12196370424099345,0.16243395874207756,1.9514192678558953,0.501822691151469,0.9919027162310942,7.683713367182588,7.363101839481536,7.683713367182588,7.363101839481535,16,16,0,0
kk_grpo_v1_train_001145,first8_last8,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001145,rand00,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.9806280180960085,16,16,0,0
kk_grpo_v1_train_001145,rand01,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand02,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.9806280180960085,16,16,0,0
kk_grpo_v1_train_001145,rand03,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand04,10,0.7498500299940012,0.8699852202002756,11.997600479904019,3.0058089843137292,0.6324555320336759,7.498500299940012,3.2396705003885535,7.498500299940012,3.239670500388554,16,8,0,8
kk_grpo_v1_train_001145,rand05,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand06,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand07,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand08,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001145,rand09,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001145,rand10,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand11,10,0.49990001999600076,1.2244238820968287,7.998400319936012,2.146378920801531,0.8415721228140904,7.498500299940012,6.096318253860912,7.498500299940012,6.096318253860912,16,16,0,0
kk_grpo_v1_train_001145,rand12,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498017,7.498500299940012,6.980628018096008,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001145,rand13,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.9806280180960085,7.498500299940012,6.9806280180960085,16,16,0,0
kk_grpo_v1_train_001145,rand14,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand15,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand16,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001145,rand17,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.9806280180960085,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001145,rand18,10,0.031776457048981244,0.04236860939864173,0.5084233127836999,0.131274334882325,1.0,7.498500299940012,7.244288643548163,7.498500299940012,7.244288643548162,16,16,0,0
kk_grpo_v1_train_001145,rand19,10,0.24995000999800038,0.3700852002042747,3.999200159968006,1.0350996674610249,0.9636123758498016,7.498500299940012,6.980628018096008,7.498500299940012,6.980628018096008,16,16,0,0
kk_grpo_v1_train_001155,first8_last8,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand00,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand01,1,0.24990003998400642,1.2743266676732654,3.9984006397441028,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand02,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand03,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand04,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand05,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand06,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand07,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand08,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand09,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand10,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand11,1,0.24990003998400642,1.2743266676732654,3.9984006397441028,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand12,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand13,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand14,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand15,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand16,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand17,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand18,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001155,rand19,1,0.2499000399840064,1.2743266676732654,3.9984006397441023,1.4827581771029286,0.9660917830792959,3.748500599760096,2.474173932086831,3.748500599760097,2.4741739320868303,16,8,8,0
kk_grpo_v1_train_001176,first8_last8,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand00,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand01,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand02,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand03,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand04,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand05,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand06,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand07,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand08,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand09,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand10,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand11,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand12,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand13,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand14,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand15,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand16,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand17,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand18,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001176,rand19,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,first8_last8,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand00,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand01,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand02,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand03,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand04,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand05,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand06,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand07,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand08,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand09,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand10,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand11,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand12,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand13,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand14,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand15,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand16,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand17,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand18,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001185,rand19,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,first8_last8,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand00,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand01,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand02,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand03,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand04,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand05,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand06,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand07,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand08,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand09,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand10,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand11,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand12,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand13,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand14,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand15,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand16,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand17,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand18,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001245,rand19,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,first8_last8,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand00,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand01,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand02,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand03,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand04,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand05,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand06,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand07,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand08,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand09,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand10,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand11,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand12,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand13,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand14,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand15,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand16,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand17,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand18,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001285,rand19,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001355,first8_last8,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001355,rand00,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001355,rand01,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001355,rand02,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
kk_grpo_v1_train_001355,rand03,16,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0
